image_id,x,y,width,height
7330,91,27,193,340
7331,182,27,155,256
7332,77,95,284,263
7333,66,121,189,343
7334,174,67,163,175
7335,190,33,214,291
7336,135,119,295,295
7337,75,59,277,319
7338,150,166,192,246
7339,231,151,138,133
7340,185,104,130,176
7341,6,14,149,129
7342,6,68,271,382
7343,38,67,265,383
7344,209,54,162,334
7345,84,88,306,336
7346,97,101,187,341
7347,156,70,129,212
7348,245,107,158,176
7349,187,93,180,160
7350,118,73,232,215
7351,35,54,442,358
7352,172,107,121,109
7353,62,71,132,125
7354,106,44,218,247
7355,145,54,287,257
7356,147,83,333,201
7357,146,130,151,287
7358,171,220,135,153
7359,98,71,109,296
7360,150,203,136,183
7361,280,57,132,266
7362,122,143,113,156
7363,63,126,122,159
7364,44,137,121,171
7365,41,64,265,255
7366,52,46,409,236
7367,203,131,125,148
7368,99,161,195,310
7369,52,126,222,234
7370,26,33,216,204
7371,185,141,137,149
7372,214,81,155,182
7373,52,87,345,253
7374,200,57,219,291
7375,41,17,282,205
7376,81,72,230,341
7377,39,155,220,291
7378,51,141,157,159
7379,120,70,193,296
7380,193,96,171,276
7381,110,134,160,268
7382,183,131,246,248
7383,221,142,198,138
7384,135,77,281,285
7385,142,82,272,359
7386,70,93,301,318
7387,104,74,263,230
7388,85,27,288,267
7389,86,118,226,286
7390,169,117,122,140
7391,125,65,357,233
7392,24,106,213,183
7393,180,74,197,191
7394,1,26,366,359
7395,63,101,244,224
7396,99,64,235,249
7397,96,7,250,257
7398,84,89,121,143
7399,187,164,209,173
7400,84,33,322,288
7401,266,103,172,136
7402,78,135,282,181
7403,68,68,193,251
7404,157,109,126,268
7405,35,121,272,270
7406,162,28,175,276
7407,196,112,302,262
7408,189,75,169,171
7409,191,90,106,213
7410,89,110,153,197
7411,65,60,318,330
7412,37,35,287,268
7413,13,54,321,227
7414,69,59,284,261
7415,149,87,226,250
7416,163,51,253,272
7417,37,82,311,202
7418,227,134,137,120
7419,110,44,211,238
7420,71,77,242,297
7421,82,100,178,173
7422,168,117,291,158
7423,236,100,156,151
7424,197,102,187,144
7425,223,114,123,172
7426,69,142,189,315
7427,29,92,277,170
7428,119,113,192,139
7429,187,103,217,202
7430,18,21,358,338
7431,152,57,241,246
7432,141,66,278,255
7433,114,238,338,226
7434,94,42,209,196
7435,284,120,164,184
7436,65,158,172,168
7437,23,59,343,214
7438,128,87,320,255
7439,196,72,204,212
7440,36,58,358,266
7441,137,138,190,232
7442,143,133,159,156
7443,199,5,155,324
7444,123,3,199,348
7445,134,18,279,244
7446,163,95,133,278
7447,33,81,196,287
7448,78,46,226,316
7449,143,99,215,388
7450,129,144,198,282
7451,197,46,214,284
7452,39,111,181,319
7453,170,43,165,177
7454,58,26,237,172
7455,46,201,124,262
7456,11,27,423,261
7457,132,104,104,273
7458,134,114,152,132
7459,51,70,202,375
7460,20,28,308,260
7461,88,81,287,229
7462,11,53,166,168
7463,46,61,246,183
7464,128,27,319,434
7465,159,62,144,263
7466,58,42,142,240
7467,133,53,159,268
7468,39,93,189,274
7469,45,74,298,226
7470,26,13,320,156
7471,144,131,239,339
7472,30,61,261,180
7473,101,6,143,188
7474,28,113,233,263
7475,82,203,102,187
7476,186,94,260,207
7477,121,68,173,341
7478,108,79,192,188
7479,76,147,162,260
7480,154,126,151,214
7481,169,10,157,352
7482,72,144,171,190
7483,179,106,163,174
7484,38,101,345,278
7485,80,127,221,284
7486,63,85,237,229
7487,103,107,283,235
7488,114,152,172,187
7489,155,44,201,329
7490,247,57,209,150
7491,108,202,124,207
7492,320,133,149,188
7493,36,98,333,353
7494,145,96,316,207
7495,136,114,113,145
7496,142,81,196,232
7497,147,78,192,231
7498,156,128,105,130
7499,58,50,226,438
7500,191,78,307,186
7501,176,87,104,181
7502,116,121,121,154
7503,101,62,251,240
7504,131,90,188,287
7505,221,135,214,193
7506,126,102,223,243
7507,27,181,168,291
7508,100,12,185,322
7509,234,116,174,203
7510,86,87,401,220
7511,93,52,333,256
7512,39,114,229,220
7513,105,118,308,216
7514,40,71,286,210
7515,83,114,223,333
7516,36,53,427,314
7517,36,78,332,222
7518,207,30,180,171
7519,45,121,280,196
7520,59,41,218,375
7521,113,94,280,349
7522,148,87,243,405
7523,81,138,268,270
7524,257,39,241,316
7525,183,67,283,196
7526,177,109,227,125
7527,152,101,246,187
7528,73,81,256,350
7529,118,96,353,209
7530,129,98,286,215
7531,195,79,111,189
7532,74,122,256,269
7533,39,122,203,187
7534,124,60,322,267
7535,112,76,189,250
7536,57,30,421,306
7537,81,161,128,158
7538,245,154,217,133
7539,26,79,375,232
7540,65,122,311,205
7541,48,62,330,285
7542,163,18,311,290
7543,206,111,130,123
7544,141,134,221,216
7545,23,63,406,265
7546,84,87,245,171
7547,115,115,198,169
7548,60,105,192,339
7549,81,33,290,240
7550,100,105,177,123
7551,172,38,150,316
7552,31,60,335,193
7553,64,25,172,375
7554,218,99,245,286
7555,117,116,170,287
7556,98,136,194,289
7557,102,41,236,310
7558,13,119,205,196
7559,148,62,276,261
7560,68,158,314,191
7561,197,53,267,213
7562,80,114,192,160
7563,171,96,221,223
7564,21,56,364,292
7565,120,66,296,266
7566,75,88,223,352
7567,20,81,290,365
7568,40,60,388,360
7569,88,43,372,292
7570,185,169,206,136
7571,57,109,267,219
7572,127,63,218,228
7573,29,238,298,257
7574,204,62,227,230
7575,116,100,203,129
7576,128,88,298,163
7577,166,127,121,274
7578,29,84,388,259
7579,89,70,358,315
7580,223,92,238,161
7581,71,100,317,148
7582,53,83,308,165
7583,160,94,322,209
7584,48,1,276,374
7585,84,45,316,372
7586,110,70,333,219
7587,160,56,304,299
7588,241,113,202,257
7589,73,89,156,279
7590,30,57,272,221
7591,200,60,202,186
7592,47,11,403,416
7593,35,157,264,263
7594,81,122,233,294
7595,79,83,257,250
7596,3,45,421,273
7597,15,103,391,250
7598,181,109,258,343
7599,109,74,161,223
7600,23,86,318,327
7601,128,53,286,331
7602,124,46,350,227
7603,76,54,413,295
7604,96,90,226,261
7605,45,142,210,149
7606,108,102,142,161
7607,138,66,196,242
7608,140,86,296,237
7609,65,44,223,269
7610,168,103,148,172
7611,141,104,293,222
7612,28,80,322,278
7613,221,120,246,289
7614,115,101,323,224
7615,87,142,233,197
7616,29,125,291,210
7617,18,71,262,149
7618,49,95,276,317
7619,63,64,278,211
7620,110,107,234,111
7621,64,30,414,374
7622,152,92,299,196
7623,115,106,323,204
7624,22,63,347,157
7625,88,75,332,163
7626,150,72,254,278
7627,99,104,302,174
7628,134,127,245,282
7629,90,52,195,248
7630,49,52,294,247
7631,102,129,155,124
7632,56,32,255,447
7633,43,71,325,200
7634,181,124,170,134
7635,244,86,133,131
7636,116,14,225,193
7637,65,96,339,295
7638,200,91,225,260
7639,88,75,147,227
7640,121,67,277,212
7641,62,158,285,229
7642,76,105,274,153
7643,243,62,196,191
7644,216,88,132,128
7645,133,70,203,388
7646,261,99,122,114
7647,179,33,198,273
7648,132,118,194,219
7649,74,131,189,270
7650,117,193,373,243
7651,23,65,269,402
7652,41,19,368,312
7653,92,177,124,142
7654,109,71,329,308
7655,204,77,187,184
7656,78,105,178,197
7657,99,78,196,217
7658,83,168,173,116
7659,80,78,370,207
7660,219,103,246,328
7661,143,78,338,276
7662,73,144,214,229
7663,15,92,215,202
7664,101,134,150,137
7665,164,92,190,224
7666,176,119,143,116
7667,149,27,308,236
7668,96,77,249,160
7669,169,81,147,230
7670,79,111,281,183
7671,143,154,117,138
7672,113,178,141,180
7673,136,155,244,264
7674,56,60,239,346
7675,147,110,342,272
7676,186,103,266,170
7677,75,83,252,189
7678,42,37,389,301
7679,183,115,186,173
7680,73,84,276,209
7681,92,63,169,111
7682,122,153,246,157
7683,141,107,217,147
7684,226,117,222,199
7685,43,72,325,190
7686,109,51,184,137
7687,117,185,255,183
7688,48,48,387,380
7689,83,68,272,384
7690,86,68,254,275
7691,198,113,281,179
7692,186,145,237,192
7693,108,69,312,207
7694,28,47,359,334
7695,98,45,282,247
7696,244,114,245,183
7697,189,117,153,141
7698,17,105,440,237
7699,131,92,154,123
7700,10,140,349,310
7701,93,122,182,135
7702,109,48,188,222
7703,99,66,121,241
7704,35,101,329,220
7705,153,92,132,272
7706,53,62,272,239
7707,143,28,323,322
7708,117,74,373,258
7709,39,103,195,305
7710,102,23,296,321
7711,224,249,170,122
7712,46,100,366,191
7713,102,109,197,203
7714,77,78,239,317
7715,92,103,155,182
7716,175,63,146,186
7717,189,60,288,259
7718,104,67,367,221
7719,178,32,227,289
7720,19,128,237,177
7721,84,148,235,292
7722,109,39,314,412
7723,24,77,322,232
7724,170,88,174,126
7725,150,140,319,180
7726,18,110,203,364
7727,185,73,138,238
7728,215,113,262,218
7729,122,78,241,353
7730,126,44,373,287
7731,22,79,309,182
7732,106,219,122,190
7733,131,106,240,152
7734,3,90,243,171
7735,3,67,360,312
7736,278,124,159,182
7737,26,78,338,211
7738,40,90,261,232
7739,38,89,249,262
7740,36,60,283,364
7741,83,62,244,171
7742,21,41,342,229
7743,5,84,359,251
7744,71,89,269,233
7745,131,79,346,369
7746,90,72,380,244
7747,131,127,265,358
7748,53,87,273,181
7749,48,67,306,195
7750,171,96,219,211
7751,209,114,147,100
7752,58,96,250,143
7753,32,63,365,253
7754,63,127,284,133
7755,13,71,401,190
7756,177,88,111,207
7757,175,80,168,200
7758,65,79,421,175
7759,51,66,356,223
7760,166,62,127,247
7761,38,100,319,181
7762,85,37,241,292
7763,76,64,203,289
7764,113,47,329,242
7765,121,88,253,261
7766,76,52,215,277
7767,36,43,438,375
7768,77,115,209,142
7769,83,40,413,223
7770,65,146,212,135
7771,144,121,196,275
7772,125,176,341,207
7773,105,49,218,269
7774,21,55,478,270
7775,144,66,275,286
7776,0,45,436,241
7777,44,148,359,273
7778,66,55,206,209
7779,70,60,222,200
7780,14,25,451,291
7781,243,96,109,123
7782,126,82,283,233
7783,4,107,302,136
7784,110,74,220,217
7785,160,103,215,135
7786,136,59,187,169
7787,107,34,353,287
7788,114,74,370,275
7789,99,42,349,302
7790,171,112,284,240
7791,143,83,345,239
7792,38,4,307,222
7793,76,152,240,157
7794,80,78,414,260
7795,114,119,219,319
7796,15,65,321,238
7797,52,71,314,347
7798,123,73,278,260
7799,0,98,308,185
7800,68,90,316,238
7801,127,91,227,180
7802,177,64,272,233
7803,128,147,181,134
7804,151,100,347,198
7805,185,92,299,212
7806,202,70,246,195
7807,127,87,248,224
7808,107,21,337,356
7809,26,157,185,280
7810,34,139,167,286
7811,15,49,352,258
7812,133,68,106,208
7813,31,135,225,147
7814,169,116,130,133
7815,30,121,223,284
7816,54,162,264,315
7817,66,37,257,294
7818,22,134,314,257
7819,89,60,219,274
7820,71,51,287,277
7821,123,17,312,305
7822,41,50,172,142
7823,87,43,298,266
7824,49,69,450,304
7825,17,59,348,283
7826,100,63,284,242
7827,112,26,221,276
7828,49,81,160,399
7829,209,49,282,285
7830,177,98,196,166
7831,45,58,231,139
7832,160,151,110,120
7833,32,15,381,306
7834,171,25,290,453
7835,189,83,160,239
7836,161,72,277,233
7837,120,104,148,349
7838,46,14,329,319
7839,75,85,287,241
7840,50,76,289,233
7841,60,60,201,295
7842,155,74,219,188
7843,193,57,212,230
7844,61,97,151,214
7845,73,75,242,311
7846,66,73,244,238
7847,105,65,320,238
7848,103,70,389,304
7849,98,86,238,223
7850,31,53,355,397
7851,98,90,347,224
7852,78,26,307,347
7853,47,19,367,337
7854,142,87,165,220
7855,181,50,249,273
7856,257,62,183,215
7857,109,52,117,212
7858,22,18,449,477
7859,223,50,268,198
7860,157,112,200,226
7861,91,161,133,190
7862,147,67,273,268
7863,50,71,274,244
7864,130,9,362,344
7865,66,39,339,454
7866,68,125,393,219
7867,168,57,229,247
7868,66,44,168,212
7869,161,26,227,226
7870,20,93,370,192
7871,25,110,271,323
7872,170,47,188,267
7873,62,111,308,280
7874,164,68,134,194
7875,77,61,364,219
7876,212,45,209,195
7877,162,57,294,243
7878,137,59,161,322
7879,125,158,133,110
7880,88,115,263,262
7881,133,74,164,183
7882,101,113,164,130
7883,187,70,113,234
7884,140,145,124,263
7885,89,105,253,228
7886,90,79,169,351
7887,141,60,324,251
7888,157,99,144,162
7889,180,129,118,141
7890,141,106,164,261
7891,115,23,203,315
7892,92,183,321,277
7893,135,109,226,333
7894,87,118,356,168
7895,162,129,101,123
7896,180,109,141,180
7897,161,95,199,207
7898,152,44,138,141
7899,191,82,101,135
7900,148,139,138,185
7901,212,133,142,141
7902,181,28,195,227
7903,262,174,122,152
7904,82,64,389,217
7905,136,82,259,317
7906,164,17,169,333
7907,75,93,238,193
7908,83,68,197,247
7909,178,79,121,146
7910,138,69,118,232
7911,62,89,315,191
7912,151,79,152,202
7913,21,82,315,198
7914,48,132,158,301
7915,138,53,125,220
7916,178,151,128,129
7917,189,150,103,298
7918,134,155,189,169
7919,51,28,291,359
7920,244,132,103,139
7921,67,105,139,351
7922,174,68,137,251
7923,185,117,138,106
7924,188,105,155,200
7925,136,156,238,261
7926,134,95,196,373
7927,152,105,147,192
7928,1,90,342,191
7929,186,108,245,112
7930,10,29,425,347
7931,169,230,311,199
7932,77,80,313,178
7933,47,135,254,213
7934,264,78,231,165
7935,231,147,111,108
7936,78,100,256,259
7937,100,43,342,260
7938,62,74,250,160
7939,190,83,166,210
7940,8,55,436,231
7941,192,76,243,224
7942,61,63,293,411
7943,16,129,349,243
7944,26,72,286,239
7945,111,52,289,144
7946,110,87,195,195
7947,17,66,254,269
7948,10,115,360,202
7949,86,100,267,306
7950,143,137,179,155
7951,135,96,308,189
7952,35,129,422,221
7953,94,63,305,395
7954,2,80,313,135
7955,14,62,466,211
7956,19,85,215,228
7957,27,112,290,168
7958,277,19,209,283
7959,50,59,212,276
7960,123,70,309,245
7961,187,148,308,124
7962,26,20,448,265
7963,30,68,292,234
7964,78,87,194,333
7965,0,38,431,340
7966,126,82,353,214
7967,67,81,287,376
7968,210,117,248,190
7969,125,108,201,333
7970,100,32,301,229
7971,231,63,114,169
7972,123,66,327,251
7973,217,80,111,135
7974,200,117,259,156
7975,158,81,246,238
7976,14,11,358,475
7977,127,53,118,251
7978,112,22,191,303
7979,125,119,336,173
7980,168,88,245,195
7981,172,117,130,148
7982,6,30,468,394
7983,7,97,434,174
7984,132,60,183,175
7985,175,126,131,247
7986,63,93,436,344
7987,160,117,111,158
7988,69,138,227,204
7989,199,67,154,124
7990,244,94,244,182
7991,121,70,231,362
7992,114,73,305,269
7993,29,8,429,294
7994,83,48,384,253
7995,17,55,314,291
7996,51,135,279,181
7997,1,109,355,129
7998,229,63,158,180
7999,112,84,336,200
8000,85,61,277,208
8001,83,58,270,237
8002,129,187,194,101
8003,65,86,399,223
8004,29,59,363,207
8005,96,94,277,381
8006,196,82,154,197
8007,169,86,177,338
8008,127,112,134,180
8009,44,186,127,208
8010,69,38,325,223
8011,72,64,197,250
8012,24,66,469,322
8013,138,96,204,208
8014,51,149,278,167
8015,216,78,182,255
8016,70,33,300,427
8017,138,34,245,438
8018,104,95,212,154
8019,101,65,221,163
8020,158,50,194,266
8021,23,51,278,379
8022,56,10,216,485
8023,17,46,189,152
8024,43,30,297,271
8025,65,71,355,204
8026,292,77,138,145
8027,31,40,427,356
8028,43,165,262,196
8029,26,133,258,229
8030,168,82,254,219
8031,72,97,398,104
8032,35,94,423,251
8033,76,22,246,307
8034,298,12,178,335
8035,157,55,149,136
8036,120,111,221,107
8037,184,54,146,214
8038,203,112,225,253
8039,87,119,236,191
8040,49,77,354,183
8041,112,137,239,211
8042,154,35,164,314
8043,152,82,228,217
8044,47,52,199,109
8045,205,109,192,104
8046,80,48,305,255
8047,74,20,302,302
8048,143,72,158,196
8049,132,64,196,134
8050,105,140,145,111
8051,58,129,130,226
8052,141,48,252,280
8053,192,51,216,203
8054,23,33,444,220
8055,13,39,476,458
8056,131,121,284,212
8057,123,53,340,239
8058,136,38,350,254
8059,72,81,263,146
8060,142,31,226,162
8061,145,32,122,282
8062,260,115,165,175
8063,52,168,230,328
8064,37,5,257,426
8065,106,94,156,188
8066,85,37,207,279
8067,214,114,212,163
8068,63,55,208,266
8069,109,79,381,235
8070,186,119,147,180
8071,170,68,239,243
8072,16,121,208,275
8073,108,54,249,273
8074,80,101,101,153
8075,165,133,258,153
8076,230,147,193,172
8077,77,182,243,213
8078,101,123,212,239
8079,121,70,299,290
8080,95,52,105,240
8081,166,91,255,218
8082,98,81,126,188
8083,226,171,101,163
8084,90,54,279,242
8085,68,63,341,239
8086,25,126,236,208
8087,85,141,169,220
8088,75,45,316,229
8089,119,75,294,244
8090,76,145,154,240
8091,89,67,210,372
8092,183,127,247,208
8093,184,36,262,351
8094,141,89,228,342
8095,88,75,310,244
8096,299,63,126,138
8097,123,49,207,243
8098,218,51,126,151
8099,283,104,210,164
8100,73,119,227,338
8101,143,126,205,110
8102,24,47,229,259
8103,66,60,228,353
8104,150,110,267,146
8105,196,59,199,261
8106,146,145,190,153
8107,163,72,151,368
8108,55,91,251,115
8109,170,202,148,212
8110,173,74,115,106
8111,172,126,223,174
8112,61,72,268,254
8113,79,182,163,142
8114,111,148,170,121
8115,72,132,195,223
8116,106,80,143,182
8117,98,61,203,161
8118,112,109,291,180
8119,114,166,200,259
8120,172,48,297,235
8121,90,154,156,121
8122,132,71,156,228
8123,211,196,118,173
8124,189,12,140,229
8125,123,57,231,224
8126,184,75,146,210
8127,162,246,104,160
8128,61,124,255,331
8129,15,70,380,314
8130,55,77,227,211
8131,121,122,287,290
8132,106,212,150,168
8133,58,96,248,208
8134,57,77,253,352
8135,62,87,188,364
8136,155,114,257,223
8137,35,164,397,173
8138,139,101,160,157
8139,137,76,202,163
8140,29,63,434,196
8141,137,101,176,329
8142,87,103,235,358
8143,51,172,190,309
8144,205,119,213,131
8145,171,137,151,111
8146,43,75,230,203
8147,6,55,398,231
8148,111,62,285,341
8149,110,87,325,208
8150,97,48,253,282
8151,50,69,416,248
8152,24,83,336,190
8153,181,41,256,314
8154,150,96,161,193
8155,138,185,100,186
8156,63,150,267,150
8157,78,117,319,252
8158,117,20,369,367
8159,99,82,318,233
8160,179,73,207,232
8161,75,69,332,213
8162,131,90,310,257
8163,106,121,242,108
8164,130,43,228,177
8165,222,58,255,122
8166,71,103,234,262
8167,176,56,105,289
8168,121,131,167,156
8169,109,196,108,109
8170,221,131,195,165
8171,177,48,130,333
8172,220,103,172,262
8173,117,136,196,129
8174,124,113,210,212
8175,185,71,200,393
8176,114,145,253,283
8177,42,142,245,188
8178,22,92,357,184
8179,246,77,187,156
8180,173,108,136,155
8181,166,109,199,217
8182,28,101,330,304
8183,180,109,319,260
8184,121,56,214,410
8185,123,171,193,248
8186,94,113,367,203
8187,126,146,177,114
8188,30,78,273,269
8189,167,58,193,299
8190,87,149,133,236
8191,163,100,234,204
8192,47,88,271,337
8193,70,96,304,215
8194,107,39,126,229
8195,113,66,243,206
8196,169,103,184,326
8197,63,122,229,286
8198,160,58,281,278
8199,176,124,136,172
8200,170,65,164,340
8201,65,85,419,268
8202,70,61,156,243
8203,61,91,360,168
8204,178,79,130,245
8205,94,151,319,151
8206,193,109,278,200
8207,124,118,229,132
8208,165,90,250,190
8209,172,103,159,317
8210,106,177,139,232
8211,159,78,157,356
8212,180,54,131,213
8213,96,113,197,194
8214,90,158,171,296
8215,123,121,231,104
8216,186,156,192,245
8217,142,106,190,204
8218,59,116,143,260
8219,105,68,302,205
8220,178,110,190,208
8221,102,51,213,406
8222,63,74,342,233
8223,77,10,411,362
8224,181,81,173,234
8225,28,142,259,177
8226,116,105,344,133
8227,67,92,430,136
8228,144,132,337,140
8229,20,84,412,189
8230,78,54,280,404
8231,16,22,467,255
8232,80,58,284,188
8233,38,38,141,139
8234,8,12,310,484
8235,56,15,442,309
8236,45,32,338,379
8237,105,41,394,211
8238,63,49,435,269
8239,64,53,344,254
8240,136,16,152,277
8241,93,48,367,237
8242,28,33,290,436
8243,220,35,244,150
8244,0,83,366,200
8245,193,7,186,228
8246,129,48,188,236
8247,33,8,300,424
8248,24,20,462,374
8249,83,121,356,169
8250,98,154,235,109
8251,27,80,358,143
8252,64,44,243,417
8253,49,35,334,291
8254,15,119,426,148
8255,35,47,409,162
8256,49,68,447,254
8257,174,116,176,188
8258,65,61,426,263
8259,7,100,442,202
8260,120,73,318,205
8261,21,150,230,133
8262,7,67,403,201
8263,151,65,275,214
8264,63,81,429,162
8265,250,105,109,137
8266,97,69,227,178
8267,139,82,215,174
8268,38,0,295,334
8269,17,65,408,233
8270,5,77,415,234
8271,145,17,233,350
8272,51,96,389,280
8273,1,110,430,221
8274,14,79,349,324
8275,98,111,326,141
8276,147,78,306,147
8277,13,92,475,210
8278,220,81,239,251
8279,33,47,375,185
8280,141,60,329,272
8281,89,81,244,209
8282,120,63,251,252
8283,29,66,449,165
8284,178,44,245,308
8285,193,83,208,193
8286,35,100,450,215
8287,72,64,301,276
8288,48,87,424,202
8289,117,73,206,208
8290,231,9,166,323
8291,66,100,241,120
8292,33,137,199,344
8293,57,42,432,349
8294,148,68,307,231
8295,4,11,247,250
8296,197,87,226,139
8297,140,91,139,317
8298,159,112,138,146
8299,20,7,220,309
8300,77,144,320,170
8301,112,44,196,219
8302,20,69,448,295
8303,46,137,363,195
8304,148,43,139,260
8305,51,51,314,310
8306,146,107,305,332
8307,72,67,295,155
8308,95,15,356,270
8309,116,61,283,199
8310,174,164,227,216
8311,13,93,333,269
8312,193,24,127,151
8313,160,72,260,180
8314,163,87,184,187
8315,63,104,317,155
8316,205,86,249,131
8317,259,67,189,208
8318,65,26,294,368
8319,74,59,353,166
8320,97,224,245,114
8321,9,166,229,248
8322,62,109,340,174
8323,41,160,238,135
8324,150,51,323,181
8325,75,115,247,180
8326,84,35,208,245
8327,57,83,280,131
8328,46,91,431,175
8329,155,34,227,196
